commentId,text,author,authorChannelId,publishedAt,updatedAt,likeCount,replyCount
UgyqkVkCr1HfK2K_B_J4AaABAg,"24:04   
Girls : Relax guyssssss",@Sunharjingjing,UC5orDw8WXubMX_yybA3JfEA,2020-01-29T09:13:42Z,2020-01-29T09:13:42Z,1,0
UgyHRcDoyTzIR7bbDAR4AaABAg,i don't know why valve wont make animation like that meepo rushing or that tide ambush these animation is very cool,@shayanh4801,UClFPEyh_F_KIbTow5LBAUSA,2020-01-29T09:13:40Z,2020-01-29T09:13:40Z,0,0
UgwMosgrfxofjSMDf7d4AaABAg,Still TI 8 is the best,@chandrahalim792,UCDHiIHvBxKt0H-nsiA6dTOg,2020-01-29T09:13:26Z,2020-01-29T09:13:26Z,0,0
UgwV3TU89PDrkXMyhUl4AaABAg,"fuck it,W33 was depressed and it was sad",@rovixx_2860,UCCsEjvq-JdtAyzkZwIPThcQ,2020-01-29T09:12:51Z,2020-01-29T09:12:51Z,0,0
Ugz3eAtHIlI5SD4T7f14AaABAg,Уух прям до муражек. Спс за ру суб,@yuri1807,UC2Z0M5mlTWMlwgNo1hKaokg,2020-01-29T09:12:37Z,2020-01-29T09:12:37Z,0,0
Ugzo20zjGxttm19-2YN4AaABAg,"24:00 fck that kuro

the reason liquid lose the game",@bobski1682,UCHmdOnUesqCwvr25ldzZDEA,2020-01-29T09:12:26Z,2020-01-29T09:12:55Z,0,0
UgzET8imS6zq4yUMvp54AaABAg,"10:34 Kuroky: ''I just need MC to play like fucking mad""! Oh my, that destroyed MC to the end!",@milelemi8725,UCmYrDuQMCx7Y7aiUe08E6_A,2020-01-29T09:12:23Z,2020-01-29T09:12:23Z,0,0
UgxoBN8plRPqOKdMP594AaABAg,poor liquid coach called good bans gets ignored,@blackshotadik,UCTrTxVlHjNNZ2bCaPNjT71A,2020-01-29T09:12:08Z,2020-01-29T09:12:08Z,0,0
UgzQMAMH07BLoWPkc354AaABAg,"2017 Liquid vs NewBee : 

* Liquid Dota 2 Champions! *

2019 Liquid vs OG  : 

* OG Dota 2 2x Champions! *

NewBee : It's hurt to became 2nd place

Liquid     : Sorryy bro 🙏🏻 . Now , i feel you. 

KARMA is real . 😂",@malvinmarcuz8899,UCgbLPuPRic98GuQpdSuTjog,2020-01-29T09:11:56Z,2020-01-29T09:11:56Z,0,0
Ugx_tcQYk4HFIILdoNl4AaABAg,"W33 is the saddest. I mean he said it, ""Same shit twice, 1-3""",@davematthewpalmero1175,UC4eoDgvkmMBsoJS62-4jrcQ,2020-01-29T09:10:57Z,2020-01-29T09:10:57Z,0,0
UgzmzOilcu4o-QEQu3x4AaABAg,Amazing true sight. Impressed by it. Thanks. Smth extraordinary!! Really like,@lexkostenko,UCNBtimtmOVjwDrznjAH8oww,2020-01-29T09:10:53Z,2020-01-29T09:10:53Z,0,0
UgzHXdOQCuKhwXZTwZR4AaABAg,"All CGI at these times: 

Tide Ulti : 13:45

Meepo throning: 20:17
Mk and Ember hunting Lanaya: 34:48
MK junge b*tch: 36:26
Tiny Airlines and Void smashing: 48:11
Io aghs: 1:09:43

Enjoy :)
To the guys who did this.
I love your work and your job",@empty751,UCU9cpAdh9vkNTyy1lDUsWpw,2020-01-29T09:10:23Z,2020-01-29T09:10:23Z,2,0
Ugzi931i8_D5kMrWiTl4AaABAg,40:20 GachiHYPER,@Grapesoflol,UCEkOA1AzeyvtYHA7_7JEt_w,2020-01-29T09:10:16Z,2020-01-29T09:10:16Z,1,0
UgxmhHZThLcDbJkwU1h4AaABAg,Sad kuro why so nervous 😂😂😂😂😂,@foodances4205,UCdvmdXzQSnsnUfLU4p0O1bQ,2020-01-29T09:10:14Z,2020-01-29T09:10:14Z,0,0
Ugyl5hENUSXWFWuAdRJ4AaABAg,fuck this kuroky,@bobski1682,UCHmdOnUesqCwvr25ldzZDEA,2020-01-29T09:10:02Z,2020-01-29T09:10:02Z,0,0
Ugx344JB8BEKI4EQMzB4AaABAg,48:17 when I fell in love with dota all over again!,@nationindutch,UCFOeDI53jIuXuCtwX5ANDBg,2020-01-29T09:10:00Z,2020-01-29T09:10:00Z,14,1
UgwN0AiTIJxBXlFSQgd4AaABAg,I feel bad for w33 man he's so fucked up,@gibransyauqi5184,UCn0sIxMk5uwjQuyTPdLxWlw,2020-01-29T09:09:50Z,2020-01-29T09:09:50Z,0,0
Ugy_Cm4piblnO3Y3ih54AaABAg,"41:37 
Somebody: There's a new password
Notail: Wait, theres a new patch?
Somebody: New Password.
Notail: Oh,  Theres a Patch. I was like, wait, what? 
Ceb: Oh new patch guys, New patch. They nerfed Ember.
Ana : Fuck.
Everybody: Laugh. . .",@ag.mohdhilfi7808,UCY1SAAHCTFTBvjXE2wBahkw,2020-01-29T09:09:35Z,2020-01-29T09:09:35Z,0,0
UgwknXLdSK4VJs4j5jl4AaABAg,OG Forever!,@NikitaBagritsevich,UCadifVBvdqnlgJ1GrpZxUcg,2020-01-29T09:09:31Z,2020-01-29T09:09:31Z,2,0
UgyakqixycRWqBNAbJd4AaABAg,In China 2019 TI9 now CHRONO virus 2020,@braz_ghale3858,UCKCZ6el4JoKbsao8RrZgVaw,2020-01-29T09:09:25Z,2020-01-29T09:09:51Z,1,0
UgxXvcwU-tUVa7sWBaZ4AaABAg,kick w33 fckng crybaby. if only they get sumail mid. liquid will be unstoppable. but at least sumail is on og tho,@pirateking7122,UCYF3otOpSlI_ilwixl1-RDw,2020-01-29T09:08:58Z,2020-01-29T09:08:58Z,0,0
UgzSyz7kizePpaAgerx4AaABAg,"The problem of team liquid /team nigma is kuro. He doesnt let his team enjoy the game he keeps pressuring them. Like dude, accept some of you team's idea. They want to play hero they're comfortable with? Let them play it.  He has the best team mates im the entire world trust them bro trust them!",@amazing6331,UC4MwbwWBS3hILKkGTWhJTAw,2020-01-29T09:08:21Z,2020-01-29T09:08:21Z,0,0
Ugy_JcxXUIXJvTTsjaV4AaABAg,The Best Finals 😁👍👍,@shoevbobojon3900,UCU8TTeLJjc0dmLJfQUBsjqw,2020-01-29T09:08:19Z,2020-01-29T09:08:19Z,0,0
Ugw0OZXcBn30SzcWC1R4AaABAg,"13:46 Pls valve, Can we have tide scream like that when he used ravage ingame",@DK-ob1st,UCvd0tBdvwwZRdfKrvv0TMQQ,2020-01-29T09:08:11Z,2020-01-29T09:08:11Z,66,3
UgwJM-ECpjlccqIH6VF4AaABAg,48:11 that animation 😆,@rokuusan6502,UCfxdssomMeiSenypif2rm-w,2020-01-29T09:07:06Z,2020-01-29T09:07:06Z,0,0
UgwKIx0pKj1faEigt6t4AaABAg,that 20:18 is soo goood,@harryyu8655,UCQSGXn0zOX4arPytY6zpuYw,2020-01-29T09:06:42Z,2020-01-29T09:06:42Z,0,0
UgwEZEPXyX8n-S2Luoh4AaABAg,"I not a hater not a fan aswell but this game is hard to explain , icefrog giving a huge overpowered buff to heroes and OG can quickly adapt into it and i felt like the TI is almost similar where newbee TI. Sorry if OG fans felt insulted but i felt it this way if icefrog never overbuffed imba spirit, io and tiny. Surely OG not winning at all.",@meoowzxc8942,UCqG-OF17MX6XtjFhXfZJCHQ,2020-01-29T09:06:38Z,2020-01-29T09:06:38Z,0,0
UgyENxQGC2vOyrnqDxR4AaABAg,WOWOWOWO,@fransiskusnicholas3488,UCju2LpKlpbGg-MbXvicc66A,2020-01-29T09:06:28Z,2020-01-29T09:06:28Z,0,0
Ugwg8BDnkYfgd3lsTld4AaABAg,"Kuro : Thanks Him, okay?
w33 : Always.


My muslim brothers.",@mrsennpie,UCLDHb1idB38njkIBdy8p94Q,2020-01-29T09:05:40Z,2020-01-29T09:05:40Z,0,0
UgzTqTCQcHFoIoZAS_54AaABAg,My mind again reminds all game with out watching this video i love TI all matchs,@braz_ghale3858,UCKCZ6el4JoKbsao8RrZgVaw,2020-01-29T09:05:20Z,2020-01-29T09:05:20Z,1,0
UgxNmLlBJrhuAWaOE7R4AaABAg,The motivation from ceb is just amazing!!!,@vaterys,UC-Y_KKBAqK0Ct4-CtRjfenA,2020-01-29T09:04:54Z,2020-01-29T09:04:54Z,0,0
UgzSU7N6HYFBZ4u3vRN4AaABAg,Flowers ? Spamed #dreamOG,@yantaotan3049,UCvZz7be_MSdzVG35V-GW-Lg,2020-01-29T09:04:53Z,2020-01-29T09:04:53Z,0,0
UgybL2QYX7MwqZkdpzR4AaABAg,topson is too cool. and too relax. hahaha.,@TatayMako,UCF6fJUKJAS5Yk4dGjWdF8Uw,2020-01-29T09:04:11Z,2020-01-29T09:04:11Z,0,0
Ugz6m7Ww5RJMSIIsLj54AaABAg,48:27 faceless void just like nani kore😂😂,@shahrulnashree9258,UCu0ukW-ghCHg-FsyU5idhxw,2020-01-29T09:04:08Z,2020-01-29T09:04:08Z,6,0
Ugw_DWzk-prpznfTtSR4AaABAg,The diffusal on Gyro was such a pub thing to do lol,@corebry2936,UCDa6Z6KxmphizVI8VH7hhqg,2020-01-29T09:03:55Z,2020-01-29T09:03:55Z,0,0
UgxTWwmcdfHGZdxU34h4AaABAg,"""If you see Liquid don't run to them okay? The game's over ana, the game's over"" -n0tail",@nagare7843,UC9g_ClDvQatZg-pMxhgQ9jg,2020-01-29T09:03:49Z,2020-01-29T09:03:49Z,85,1
UgzBMqaPlU2plBktxC94AaABAg,"as a Liquid fan (old roster tho), i didnt watch the replay of the finals cause i know it's gonna hurt. But i have to face what hurts me, so i watch this True Sight. Damn it does hurt!...TL fought well but twas short, OG was the better team during that tournament. A WELL DESERVE WIN! 


COME BACK AGAIN STRONGER, NIGMA!",@jomartudio7188,UCmXNYMJTd5cQ2y0Ist6xUMg,2020-01-29T09:03:36Z,2020-01-29T09:03:36Z,0,0
Ugx-8Nu6AEUM4Kkvn654AaABAg,"Что тут сказать:
Топовые Команды!
Топовые Игроки!
Топовый Финал!
Топовые Фанаты!",@xaypaymay,UCYaugiojqA9Zc87N8QUS3UA,2020-01-29T09:03:35Z,2020-01-29T09:03:35Z,13,2
UgwBjEsPVaZstZtzMFp4AaABAg,"""Him first...and unity"">kuroky❤",@yarmoukyyarmouk5971,UCpwaR07y1chLz6egdxngGkQ,2020-01-29T09:03:13Z,2020-01-29T09:03:13Z,0,0
UgzTnxDab5xKTzTjOAd4AaABAg,"OG making their own kind of dota ~~

I salute you ana for giving a beast gameplay carries 🔥

OG F*CKING DOTA FOREVER!! ♥️😭",@cocomelon7920,UCgFpYXoNJb3NPxctO9ILexg,2020-01-29T09:03:07Z,2020-01-29T09:04:53Z,2,0
Ugz7tsEj1TVC7RbmT714AaABAg,"1:03:31 
Miracle : Okay, i won my last BB game.
Ana : Hold my IO",@luzllednar361,UCvD0oyj6ZKQS-jCxzHX25EQ,2020-01-29T09:02:53Z,2020-01-29T09:02:53Z,1,0
UgyOJBA_wqFXPI1SEtJ4AaABAg,"1:18:15 O.G is the best.
-kuro.",@jefjefmefmef4447,UCClsyUKMCjtVCQfihUnuD-w,2020-01-29T09:02:25Z,2020-01-29T09:02:25Z,0,0
Ugw2xHuXEK0PmNBYWVJ4AaABAg,OG <3,@FPongpitak,UCCBAFMK4jV26k_Nt_amLuoA,2020-01-29T09:01:51Z,2020-01-29T09:01:51Z,0,0
Ugx58fskCGWpynMcgpV4AaABAg,"53:00  
Og: No vision lets just go
W33: I might just get out :D
Og: SIKE
Topson's ward: Got'em",@Aran_2,UCpsZAEzsLrMPX82t8gECU8g,2020-01-29T09:01:10Z,2020-01-29T09:02:37Z,0,0
Ugz2-588HJzKJNWHcHl4AaABAg,"53:43 Oh fuck, feels bad😑 I feel like my heart's broken😞😞😞",@niceguy6499,UCKCcDYcfj9EMxC1cOAMzPyg,2020-01-29T09:01:04Z,2020-01-29T09:01:04Z,0,0
UgwMI2rx2QHAVOqgNIZ4AaABAg,"Who edited this, God?",@mborakum,UC-g3J9xAaQ6z5vClRusFcwQ,2020-01-29T09:00:46Z,2020-01-29T09:00:46Z,0,0
UgzblaKORrlmBWDh27d4AaABAg,Shoutout Fly 😂 tal azik,@kimpdavid,UChB64OB4J7qQSWXzGq2zgpA,2020-01-29T09:00:06Z,2020-01-29T09:00:06Z,0,0
Ugzzu7N4ucjZgUqPoN54AaABAg,Watching the losing team reaction is always heartbreaking especially for w33haa. But lgd ti8 losing reaction is the most heartbreaking so far,@mistaa12,UCyHaPGHQrGo_rDrAeBM5wCw,2020-01-29T08:59:45Z,2020-01-29T08:59:45Z,0,0
UgzxmYFqQnnPFLgW5kt4AaABAg,I like the way kuro boys' still smile when they knew they lost the aegis :),@muftihw9902,UC2uEB-MxzfqjLcY9QXfPd7Q,2020-01-29T08:59:36Z,2020-01-29T08:59:36Z,1,0
UgxGT-a5nyk55XJEdVl4AaABAg,There is big communication issue in Team Liquid...,@laujiaming2599,UCfNuHE34HASuFeB7jmqbrVA,2020-01-29T08:59:21Z,2020-01-29T08:59:21Z,0,0
UgwkQXjgfNmnFD2SGWN4AaABAg,I need a friend and teammate like Ceb,@sanzhar2000,UCUoSZMqADi9Ti8l3ywfam7Q,2020-01-29T08:59:04Z,2020-01-29T08:59:04Z,0,0
Ugz027xdeTYAmc_m0id4AaABAg,Lmao ember just yeeted,@senorprivate2737,UC07yufuDVoS3C19wReipIBw,2020-01-29T08:58:25Z,2020-01-29T08:58:25Z,0,0
Ugz5ZUYct7ZAGckvjwF4AaABAg,Im liquid huge fans..but..for sure OG play good,@andickyprayatma3707,UCnPrUDLZM1_TARFcVwSE_iA,2020-01-29T08:58:03Z,2020-01-29T08:58:03Z,0,0
Ugx3VOzUpefUGwpDcUp4AaABAg,OG.ANA IS REPLACED BY SUMAIL?,@keiveloirebautista4176,UC4OMXJgO9It0yFJLMVyvibw,2020-01-29T08:57:58Z,2020-01-29T08:57:58Z,0,0
UgwOv0xKEd353o7VZ_94AaABAg,48:13 Freaking Animate,@manurungsanto2572,UCbHhTUeB_kQk_JyKnKInuZA,2020-01-29T08:57:40Z,2020-01-29T08:57:40Z,0,0
UgyIwbNlbtnjGDnC6cJ4AaABAg,"I think this true sight just show me the other side of liquid. I mean, im not a fan of them. How w33 ego destroy him,  kuro gets outdrafted by OG and get stress, how miracle always fine with any carry and try to be fun and lifted the team, how gh try to cheers up w33, and the last, how mc feels. Playing bad at his role, sold item, and must hear some shit like ""playing like ceb.."" from his capt, even i know kuro didnt mean that way, and for sure, they really good team with faith and unity..",@resuerinvictum5052,UCm7cU-Ir85tfogrO1IrVzQQ,2020-01-29T08:57:26Z,2020-01-29T08:57:26Z,0,0
UgwZZOSXxa0ncm9bRL94AaABAg,W33 just made me cry,@unknownplayer95,UCrMqakftYSdiX_tQG2Zezig,2020-01-29T08:57:03Z,2020-01-29T08:57:03Z,0,0
Ugx7vHv6u40mAg92drd4AaABAg,That was 🔥🔥🔥,@jaa8285,UCG_X1aBcflR8YuDGKaKCc7w,2020-01-29T08:57:03Z,2020-01-29T08:57:03Z,0,0
Ugxvb6D75jWVs57Q-9p4AaABAg,CHINA CROWD ???,@jsse1465,UCMdVKhjsc9NyeBrriKp-vBA,2020-01-29T08:56:46Z,2020-01-29T08:56:46Z,0,0
UgwQiir7V_vR-LGJCm14AaABAg,"2020: nigma, i love u",@thanginhtoan8428,UCNEG7ASc6KNuaEt0ubQISyg,2020-01-29T08:56:22Z,2020-01-29T08:56:22Z,0,0
UgyAToHySBpOQexwv1d4AaABAg,when liquid listen to kuro and focus. bammm. liquid lose,@nadiasyrafly,UCAFBDEYjDNynXk9l0f8AwTg,2020-01-29T08:56:19Z,2020-01-29T08:56:19Z,0,0
UgyiXh0SOibiEN24CIt4AaABAg,"Kuroky: What do we do now???


Miracle: I mean let's eat I guess....

Man that had me dying",@hueyfernandez4587,UClosMbRaSWW5Xmhr8SO2LDg,2020-01-29T08:55:58Z,2020-01-29T08:55:58Z,3,0
UgzeTZGr37madQ4gaEF4AaABAg,kuro was the problem :v,@gaungdd,UC1KjlRASQq-axRy9m_K-DMw,2020-01-29T08:55:33Z,2020-01-29T08:55:33Z,0,0
Ugyn5Xke3qSR2LFSPbB4AaABAg,Kuro fucked up,@socialmirror1511,UCleJTMY2grHQTAvJUrE3veA,2020-01-29T08:55:15Z,2020-01-29T08:55:15Z,0,0
UgwEYhrO8RqPOqk1wqh4AaABAg,OG will never be the same without those 3 :(,@bonpower389,UCO9C23iqSa1YixzYCKtGkZA,2020-01-29T08:54:56Z,2020-01-29T08:54:56Z,0,0
UgyUmi4sb8CaZOcS9TN4AaABAg,39:35 sadkek coach,@rodelcome8522,UC-PJJFi24kYDi1uXlGK_Ffg,2020-01-29T08:54:35Z,2020-01-29T08:54:35Z,0,0
UgyxzV-hHi76ZPNz_TN4AaABAg,"53:34 
“Oh , you learned something” kuroky",@singa4840,UCtvff1BVOGjWQhd6AOoktdw,2020-01-29T08:54:21Z,2020-01-29T08:54:21Z,24,1
UgxDvQt9i2Ind79CU2J4AaABAg,Mind_Control mindbroke XD,@BathalaBeril,UCMUWPRwzacyCVlshlY7Q-AA,2020-01-29T08:54:05Z,2020-01-29T08:54:05Z,0,0
UgwezoKCX_-F1CGUb3Z4AaABAg,"Liquid : Real Madrid - Full of great players but lack of great captain, drafter, and strategy. I mean come on, they have been relying heavily ONLY on their individual skill , and think that this is enough (which sometimes is true)

OG      : Barcelona - Full of great players and have one of the best dota 2 captain in the world, 7ckngmad",@muklissumawe3741,UCmcPWkxmAf-dgRjZvxoLqyg,2020-01-29T08:53:23Z,2020-01-29T08:55:25Z,1,0
Ugx9-apCi2Ry8cMD9C54AaABAg,"Kuroky: ""Thank Him.""
W33: ""Always""

I thought it was for matumba. Tribute for the slot xD",@crimnation7700,UCIm0uCbRAdM83MmP1oCylEw,2020-01-29T08:52:23Z,2020-01-29T08:52:23Z,0,1
UgzCnfnvlYfTyZCUSKV4AaABAg,"Holy shit the mind games going on here was epic. But seriously OG dismantled liquid so hard that in game 4 liquid completely abandoned their own strategy, their own style of playing and even their own heroes. OG completely read them like a book and destroyed their mentality. Kuroky was literally doubting himself the whole time.",@corebry2936,UCDa6Z6KxmphizVI8VH7hhqg,2020-01-29T08:52:21Z,2020-01-29T08:52:21Z,0,0
UgymYiImwnjfUGhJRbp4AaABAg,is it just me or anybody else getting these goosebumps watching those in-game cinematic transitions?,@mephistopheles-xx,UC8b5MT3SpUZUR3GFvbvimIA,2020-01-29T08:52:05Z,2020-01-29T08:52:05Z,0,0
UgxV_yHBWYVFC6AYC_l4AaABAg,"Respects to OG and Notail.
But you gotta love Kuroky what a amazing captain and person. Hats off to him",@Karan-pn7xs,UCUg1U4pv4HCXJUcdjd7o3mA,2020-01-29T08:52:04Z,2020-01-29T08:52:04Z,0,0
UgyDue52aqG9N0fxeT54AaABAg,"блин вот про ti8 было бы супер пупер прям, там же такая драма, такой накал был",@Congelatus,UC8YftuGykf7MK86Xyrol7VA,2020-01-29T08:51:35Z,2020-01-29T08:51:35Z,0,0
UgxkkYLAospoL3NIhjB4AaABAg,Truesight made drafting so intense!,@lvnkylmr5350,UCv_qc0u-oYifogY_ZFUpMuQ,2020-01-29T08:50:55Z,2020-01-29T08:50:55Z,0,0
Ugw0UclpELZ3hKNvSNt4AaABAg,Best final TI ever,@fabulous163,UC_V0NaB-HrsAJ36e7NLExMA,2020-01-29T08:50:53Z,2020-01-29T08:50:53Z,0,0
UgwVyCDj1hGpyX5kEOF4AaABAg,9:42 Jerax playing spectre,@waciatz8883,UC-On62tSXDBepUD7xxW-lNA,2020-01-29T08:50:48Z,2020-01-29T08:50:48Z,0,0
UgxkKW2ZWCj-3V4CDQx4AaABAg,"I don't play Dota2, can someone explain what happened when Ana bought the blue sword and everything that happened until he got to level 15?",@pbpunn,UC_trkuDwdJJ2vHlBBTeRt5g,2020-01-29T08:50:41Z,2020-01-29T08:50:41Z,0,1
UgwDwFadwee4jkOQhCV4AaABAg,"Difference between the two team captains:

N0tail: *""WHOOOOOOOOOOOOO!!!!""*

Kuro: *""SHUT THE F UP""*",@rein1001,UC9wz_HjGr0U-35PWQwPQflA,2020-01-29T08:50:39Z,2020-01-29T08:50:39Z,1,0
Ugxf1c8YISi1p9i_GZV4AaABAg,at 20:23 i literally jumped of my chair that was so cool,@shayanh4801,UClFPEyh_F_KIbTow5LBAUSA,2020-01-29T08:50:26Z,2020-01-29T08:50:26Z,1,1
UgxySd6fH73I1dPcBUV4AaABAg,"TI8 True Sight - Hype
TI9 True Sight - Feels",@luzllednar361,UCvD0oyj6ZKQS-jCxzHX25EQ,2020-01-29T08:50:20Z,2020-01-29T08:50:20Z,1,0
UgySlDwhsLM3fGOvvnd4AaABAg,The Strongest Team no doubt,@andyjuanite5830,UCVOrZm_OJoPN7VZUhQrUgxA,2020-01-29T08:50:17Z,2020-01-29T08:50:17Z,1,0
UgxagH0tTr26sKKMThB4AaABAg,1:09:00,@terakhota,UC6APG4V-6YhIjOuvxCt_odQ,2020-01-29T08:50:11Z,2020-01-29T08:50:11Z,0,0
UgxAsGv6karUOQSAiA54AaABAg,"For me i feel bad for Fly
leaving OG i mean, he's been
greedy for the TI win. he's
risking his everything,
after OG won back to back.
it's crushing his soul.
i'm sure he's regretting it
all the time. ☹️",@2d839,UCDmhxbVoign4LxiSoUYNsag,2020-01-29T08:50:11Z,2020-01-29T08:50:11Z,3,1
UgxhObBVm0xMrLYIg8h4AaABAg,"""Tiny Airlines, boys""



Jerax - 2019

Gonna miss his plays 🌻🌻🌻",@cr007fikri4,UCm1TyfPZGaJlqq3W9fqX4Qw,2020-01-29T08:50:10Z,2020-01-29T08:59:55Z,228,2
UgwnMKxmj_waWMqfpB94AaABAg,"29:54 w33: Why do people keep picking monkey mid?
45:42 W33: BAN THE MONKEY MAN

Also, I feel bad for MC. Difference between notail + Ceb: ""what do you feel like playing? Give this man his hero"" vs Kuroki: You are playing this, even though he really wanted to play NP, same for GH pos4 sniper.
Overall the monkeys seemed 3 steps ahead in every aspect of the game and Ceb's mentality helped them more than you can imagine. Congrats and I was really hoping to see them at TI10 back together, just for the memes.",@MrCristian1337,UC1Siv5nYvppldte2KO__kJg,2020-01-29T08:49:48Z,2020-01-29T08:49:48Z,0,0
UgzQ_7cHeXjRt8_tyOV4AaABAg,Its fuckinh awesome,@muhammadfaisal5952,UC5a-RW1OfXIELIM9WVgqbjQ,2020-01-29T08:49:17Z,2020-01-29T08:49:17Z,0,0
UgxVgQetgLPGrhL889R4AaABAg,same shit feels w33! hahaha i lost in a small tournament and just blame it on myself,@lrenz2355,UCjgLtRs07r44OFgshxIb0yQ,2020-01-29T08:49:00Z,2020-01-29T08:49:00Z,0,0
UgzX2HAR60uF4tqnYUV4AaABAg,feel so bad for MC after getting stomped all series as tide they wont even let him play what he wanted,@Thunderbeu,UCR0YdQGo33kg9b_6Y4FrAkA,2020-01-29T08:48:54Z,2020-01-29T08:48:54Z,0,0
UgzE6qEDOYWExHeSoD14AaABAg,Can the crowd understand what pixel is saying?,@emmanserv960,UCjzS1QOUAkdi-scMv-fIqJw,2020-01-29T08:48:41Z,2020-01-29T08:48:41Z,0,0
UgzlU2nNbMAEWTR3NpZ4AaABAg,20:18 looks like Neil is at it again.,@wiaindelange4406,UCv9VmOw7JGjdzNPyvSQFR5Q,2020-01-29T08:48:30Z,2020-01-29T08:48:30Z,4,0
UgzYIf1v3QzMj-enH-B4AaABAg,I love this films =),@volodymyrhnatiuk5858,UCSURXLGHJzbGpS4l8Ch4jig,2020-01-29T08:48:23Z,2020-01-29T08:48:23Z,0,0
UgylPyArrX8-iF_bmb94AaABAg,Respect Kuro after 4th game he said that Og is the best,@azizbekmuhammadjanov7586,UCPvm7SWmsXCZJPH-XEPz_vg,2020-01-29T08:48:09Z,2020-01-29T08:48:09Z,0,0
UgzsIkF8euEsmf26Gkh4AaABAg,ceeeeebbb the professor,@wowfernando1905,UCy1CSI4QaNBajHTFWheq6PQ,2020-01-29T08:47:48Z,2020-01-29T08:47:48Z,0,0
UgxVA3HPv9gbl51LXdJ4AaABAg,кино про киберспорт,@bwgspb,UCLbLdDVETM0WEpJAN7bW_lg,2020-01-29T08:47:18Z,2020-01-29T08:47:18Z,1,0
Ugx37-zD4Fi7tCfUkjV4AaABAg,"Ana's reaction after Liquid call GG at game 4 was hilarious. Was like, ""its that it????""",@galiepagaduan4222,UC8qCB0gE9dqn6cDgw3ka-5w,2020-01-29T08:47:01Z,2020-01-29T08:47:01Z,5,0
Ugz_NH6xG6U4TnlHgsR4AaABAg,"I just cant imagine, how depressing this is for Fly..",@tyronearollado4668,UCzRDJlZtGhzY7DPITbnIZ1g,2020-01-29T08:46:55Z,2020-01-29T08:46:55Z,0,0
UgxRIJjgOjLcx7KGadd4AaABAg,45:11 Миракл вспоминает свои игры против Папича,@never_existed5273,UCUv7DUKB71EFcknOvLpQWYQ,2020-01-29T08:46:50Z,2020-01-29T08:46:50Z,0,0
UgxMshfQ-XWZzof9GRp4AaABAg,"I love how they crunched ana.spectre with meepo 

And they banned meepo for the rest
Fear was there among OG too 🤘",@nikhilmaduri6668,UCnDFCN4jWKybQvm9cT_hUcg,2020-01-29T08:46:48Z,2020-01-29T08:46:48Z,1,0
UgxmF9T9RdVbuX7HkHJ4AaABAg,Can see both teams having different mentality and environment inside the booth. Kuroky is some how quite tensed up and I kinda disagree with just he do the talking and the rest just play. Look at how MC was pressured! Totally different with OG,@visionframework964,UC5QAyY5ZQKVn8xs7iDCMacQ,2020-01-29T08:46:39Z,2020-01-29T08:46:39Z,0,0
Ugz-fhcXQMdWlOrTey94AaABAg,Best captain ever we love u kuro❤️❤️❤️,@egiy666,UCajwasjkSZaH3ajYRXQqVOw,2020-01-29T08:46:29Z,2020-01-29T08:46:29Z,1,0
Ugw8boksTjTFekb6Dnx4AaABAg,"Topson gyro gets diffusal


Liquid : why do i hear boss music?",@Keepo777,UCRDGxku9ulHXxZwajVPnomA,2020-01-29T08:46:01Z,2020-01-29T08:46:01Z,1,0
UgyepEsPVefZeYMdtih4AaABAg,"Kuro: hey mind control what hero you want
Mc: give me furion
Kuro:no",@Lexunoia1,UCr_LYq4fP837td24t-AVKbg,2020-01-29T08:45:57Z,2020-01-29T08:45:57Z,0,1
UgzR2luGryoAoG1rDAh4AaABAg,their reaction together will be the greatest than true sight itself.,@jinjin8714,UCpynW2nLg-btVi7gN0CVjYQ,2020-01-29T08:45:45Z,2020-01-29T08:46:13Z,0,0
Ugy0U9MPj6a7EdShoat4AaABAg,"I've never known before that these pro players can smoke lol, I thought they need to keep their body to healthy for the best performance.",@solo-yl8uc,UCA1Vbd52LsiCozsTsZJ0A6A,2020-01-29T08:45:38Z,2020-01-29T08:45:38Z,0,0
Ugy5k5jj_1IbV8RoqYZ4AaABAg,"Game 2: ""Why do people keep picking Monkey mid?""
Game 3: ""Ban the Monkey, man.""


I mean... it's Godson's Monkey we talking about here",@yawadawg,UCE-lRwJAa6p7c5VJnuRGWVA,2020-01-29T08:45:30Z,2020-01-29T08:45:30Z,223,7
UgxvA9Jbo_k6wnCcKcx4AaABAg,Seeing w33 beat himself up makes me so sad. The man is a Dota God and still feels inadequate due to TI results.,@PostieGames,UCRFgUyts3dD7Zb8WtOK4QHw,2020-01-29T08:45:09Z,2020-01-29T08:45:09Z,0,0
UgyHjRXkvqFmgfSxGs54AaABAg,My birthday and truesight!Best time!,@veriator5032,UCFTtfE2KQjLXxmz4bEHyRjw,2020-01-29T08:44:59Z,2020-01-29T08:44:59Z,0,0
Ugxc3zhQTEJH3GYF25p4AaABAg,24:07 three of them smoked at the same time,@mommysdailydevotionstogod439,UCyHGHSqRysfSFwOjpz3T90g,2020-01-29T08:44:50Z,2020-01-29T08:44:50Z,0,0
UgxNGNDqCpzZgOpHrNV4AaABAg,Ceb mindsets and there teamwork nis the key.. :),@deojoshoaborres185,UCkYKO4s_77cfYitscysNkeA,2020-01-29T08:44:49Z,2020-01-29T08:44:49Z,0,0
